systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations;GPT_Model
Marvel_getComicById;106;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.95;960;444;1404;10000;GPT-4o-mini
Marvel_getComicById;107;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.75;1059;524;1583;500;GPT-4o-mini
Marvel_getComicById;108;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.75;1032;535;1567;50;GPT-4o-mini
Marvel_getComicById;109;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.85;1078;461;1539;10000;GPT-4o-mini
Marvel_getComicById;110;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.9;998;391;1389;500;GPT-4o-mini
Marvel_getComicById;111;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.8;973;412;1385;50;GPT-4o-mini
Marvel_getComicById;112;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.9;1086;491;1577;500;GPT-4o-mini
Marvel_getComicById;113;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.8;1025;485;1510;50;GPT-4o-mini
Marvel_getComicById;114;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;865;434;1299;50;GPT-4o-mini
Marvel_getComicById;115;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessThan;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;1137;554;1691;500;GPT-4o-mini
Marvel_getComicById;116;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.7;962;494;1456;50;GPT-4o-mini
Marvel_getComicById;117;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.95;1078;417;1495;1000;GPT-4o-mini
Marvel_getComicById;118;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;1052;488;1540;50;GPT-4o-mini
Marvel_getComicById;119;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessThan;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.7;830;448;1278;50;GPT-4o-mini
Marvel_getComicById;120;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;849;489;1338;100;GPT-4o-mini
Marvel_getComicById;121;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;851;451;1302;100;GPT-4o-mini
Marvel_getComicById;122;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;969;471;1440;100;GPT-4o-mini
Marvel_getComicById;123;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;875;424;1299;50;GPT-4o-mini
Marvel_getComicById;124;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;853;466;1319;100;GPT-4o-mini
Marvel_getComicById;125;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.75;850;485;1335;100;GPT-4o-mini
Marvel_getComicById;126;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;973;420;1393;100;GPT-4o-mini
Marvel_getComicById;127;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.85;848;511;1359;1000;GPT-4o-mini
Marvel_getComicById;128;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;878;443;1321;500;GPT-4o-mini
Marvel_getComicById;129;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.8;834;414;1248;50;GPT-4o-mini
Marvel_getComicById;130;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;831;517;1348;1000;GPT-4o-mini
Marvel_getComicById;131;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.95;825;401;1226;10000;GPT-4o-mini
Marvel_getComicById;132;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.7;824;469;1293;100;GPT-4o-mini
Marvel_getComicById;133;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.NumericInt$Divides;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;835;546;1381;1000;GPT-4o-mini
Marvel_getComicById;134;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.9;827;486;1313;10000;GPT-4o-mini
Marvel_getComicById;135;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.75;819;458;1277;50;GPT-4o-mini
Marvel_getComicById;136;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;835;493;1328;1000;GPT-4o-mini
Marvel_getComicById;137;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;829;439;1268;10000;GPT-4o-mini
Marvel_getComicById;138;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.95;831;377;1208;10000;GPT-4o-mini
Marvel_getComicById;139;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.7;832;433;1265;50;GPT-4o-mini
Marvel_getComicById;140;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.NumericInt$Divides;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.9;868;426;1294;50;GPT-4o-mini
Marvel_getComicById;141;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;833;538;1371;100;GPT-4o-mini
Marvel_getComicById;142;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.9;834;443;1277;100;GPT-4o-mini
Marvel_getComicById;143;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;836;487;1323;50;GPT-4o-mini
Marvel_getComicById;144;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.85;833;444;1277;10000;GPT-4o-mini
Marvel_getComicById;145;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.7;832;498;1330;100;GPT-4o-mini
Marvel_getComicById;146;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;831;452;1283;100;GPT-4o-mini
Marvel_getComicById;147;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;837;399;1236;10000;GPT-4o-mini
Marvel_getComicById;148;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.9;834;459;1293;100;GPT-4o-mini
Marvel_getComicById;149;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;827;525;1352;100;GPT-4o-mini
Marvel_getComicById;150;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.75;858;512;1370;1000;GPT-4o-mini
Marvel_getComicById;151;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;862;426;1288;10000;GPT-4o-mini
Marvel_getComicById;152;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;818;572;1390;100;GPT-4o-mini
Marvel_getComicById;153;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.7;847;473;1320;100;GPT-4o-mini
Marvel_getComicById;154;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.NumericInt$Divides;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;1215;493;1708;1000;GPT-4o-mini
Marvel_getComicById;155;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntNonEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;819;471;1290;50;GPT-4o-mini
Marvel_getComicById;156;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterEqual;Marvel_getComicById-Arithmetic comparisons;FP;TP;FP;0.9;1207;558;1765;10000;GPT-4o-mini
Marvel_getComicById;157;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;1153;516;1669;1000;GPT-4o-mini
Marvel_getComicById;158;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntLessEqual;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.7;853;397;1250;500;GPT-4o-mini
Marvel_getComicById;159;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntEqual;Marvel_getComicById-Arithmetic comparisons;TP;TP;TP;0.95;1190;382;1572;10000;GPT-4o-mini
Marvel_getComicById;160;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntEqual;Marvel_getComicById-Arithmetic comparisons;TP;FP;FN;0.85;719;417;1136;10000;GPT-4o-mini
Marvel_getComicById;161;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntEqual;Marvel_getComicById-Arithmetic comparisons;TP;TP;TP;0.95;1187;379;1566;10000;GPT-4o-mini
Marvel_getComicById;162;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntEqual;Marvel_getComicById-Arithmetic comparisons;TP;FP;FN;0.9;1223;537;1760;10000;GPT-4o-mini
Marvel_getComicById;163;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntEqual;Marvel_getComicById-Arithmetic comparisons;TP;FP;FN;0.9;1221;504;1725;10000;GPT-4o-mini
Marvel_getComicById;164;daikon.inv.unary.scalar.OneOfScalar;Specific values;Marvel_getComicById-daikon.inv.unary.scalar.OneOfScalar;Marvel_getComicById-Specific values;TP;FP;FN;0.75;704;383;1087;10000;GPT-4o-mini
Marvel_getComicById;165;daikon.inv.unary.string.OneOfString;Specific values;Marvel_getComicById-daikon.inv.unary.string.OneOfString;Marvel_getComicById-Specific values;TP;FP;FN;0.85;704;454;1158;10000;GPT-4o-mini
Marvel_getComicById;166;daikon.inv.unary.string.OneOfString;Specific values;Marvel_getComicById-daikon.inv.unary.string.OneOfString;Marvel_getComicById-Specific values;TP;FP;FN;0.95;718;338;1056;10000;GPT-4o-mini
Marvel_getComicById;167;daikon.inv.unary.string.OneOfString;Specific values;Marvel_getComicById-daikon.inv.unary.string.OneOfString;Marvel_getComicById-Specific values;TP;FP;FN;0.9;756;408;1164;10000;GPT-4o-mini
Marvel_getComicById;168;daikon.inv.unary.string.OneOfString;Specific values;Marvel_getComicById-daikon.inv.unary.string.OneOfString;Marvel_getComicById-Specific values;TP;FP;FN;0.95;785;463;1248;10000;GPT-4o-mini
Marvel_getComicById;169;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Marvel_getComicById-daikon.inv.unary.scalar.NonZero;Marvel_getComicById-Arithmetic comparisons;TP;TP;TP;0.95;633;325;958;10000;GPT-4o-mini
Marvel_getComicById;170;daikon.inv.unary.scalar.OneOfScalar;Specific values;Marvel_getComicById-daikon.inv.unary.scalar.OneOfScalar;Marvel_getComicById-Specific values;TP;FP;FN;0.85;713;407;1120;10000;GPT-4o-mini
Marvel_getComicById;171;daikon.inv.unary.scalar.OneOfScalar;Specific values;Marvel_getComicById-daikon.inv.unary.scalar.OneOfScalar;Marvel_getComicById-Specific values;TP;FP;FN;0.8;720;436;1156;10000;GPT-4o-mini
Marvel_getComicById;172;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Marvel_getComicById-daikon.inv.unary.scalar.NonZero;Marvel_getComicById-Arithmetic comparisons;TP;TP;TP;0.9;1144;396;1540;10000;GPT-4o-mini
Marvel_getComicById;173;daikon.inv.unary.sequence.EltNonZero;Array properties;Marvel_getComicById-daikon.inv.unary.sequence.EltNonZero;Marvel_getComicById-Array properties;TP;TP;TP;0.95;1154;359;1513;10000;GPT-4o-mini
Marvel_getComicById;174;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterThan;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.85;769;554;1323;100;GPT-4o-mini
Marvel_getComicById;175;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterThan;Marvel_getComicById-Arithmetic comparisons;FP;FP;TN;0.9;784;509;1293;1000;GPT-4o-mini
Marvel_getComicById;176;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Marvel_getComicById-daikon.inv.binary.twoScalar.IntGreaterThan;Marvel_getComicById-Arithmetic comparisons;TP;FP;FN;0.95;792;525;1317;10000;GPT-4o-mini
Marvel_getComicById;177;daikon.inv.binary.sequenceScalar.SeqIntEqual;Array properties;Marvel_getComicById-daikon.inv.binary.sequenceScalar.SeqIntEqual;Marvel_getComicById-Array properties;TP;FP;FN;0.95;1212;488;1700;10000;GPT-4o-mini
Marvel_getComicById;178;daikon.inv.unary.string.FixedLengthString;Specific formats;Marvel_getComicById-daikon.inv.unary.string.FixedLengthString;Marvel_getComicById-Specific formats;TP;FP;FN;0.95;878;436;1314;10000;GPT-4o-mini
Marvel_getComicById;179;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.95;873;322;1195;10000;GPT-4o-mini
Marvel_getComicById;180;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.95;863;356;1219;10000;GPT-4o-mini
Marvel_getComicById;181;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.95;878;361;1239;10000;GPT-4o-mini
Marvel_getComicById;182;daikon.inv.unary.string.FixedLengthString;Specific formats;Marvel_getComicById-daikon.inv.unary.string.FixedLengthString;Marvel_getComicById-Specific formats;TP;FP;FN;0.95;925;442;1367;10000;GPT-4o-mini
Marvel_getComicById;183;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.9;920;395;1315;10000;GPT-4o-mini
Marvel_getComicById;184;daikon.inv.unary.string.FixedLengthString;Specific formats;Marvel_getComicById-daikon.inv.unary.string.FixedLengthString;Marvel_getComicById-Specific formats;TP;FP;FN;0.85;764;434;1198;10000;GPT-4o-mini
Marvel_getComicById;185;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.95;874;397;1271;10000;GPT-4o-mini
Marvel_getComicById;186;daikon.inv.unary.string.FixedLengthString;Specific formats;Marvel_getComicById-daikon.inv.unary.string.FixedLengthString;Marvel_getComicById-Specific formats;TP;FP;FN;0.95;768;455;1223;10000;GPT-4o-mini
Marvel_getComicById;187;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.95;918;367;1285;10000;GPT-4o-mini
Marvel_getComicById;188;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.95;871;376;1247;10000;GPT-4o-mini
Marvel_getComicById;189;daikon.inv.unary.string.FixedLengthString;Specific formats;Marvel_getComicById-daikon.inv.unary.string.FixedLengthString;Marvel_getComicById-Specific formats;FP;FP;TN;0.85;804;446;1250;100;GPT-4o-mini
Marvel_getComicById;190;daikon.inv.unary.string.FixedLengthString;Specific formats;Marvel_getComicById-daikon.inv.unary.string.FixedLengthString;Marvel_getComicById-Specific formats;TP;FP;FN;0.85;783;434;1217;1000;GPT-4o-mini
Marvel_getComicById;191;daikon.inv.unary.string.FixedLengthString;Specific formats;Marvel_getComicById-daikon.inv.unary.string.FixedLengthString;Marvel_getComicById-Specific formats;TP;FP;FN;0.95;796;487;1283;1000;GPT-4o-mini
Marvel_getComicById;192;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.95;822;361;1183;10000;GPT-4o-mini
Marvel_getComicById;193;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.95;839;345;1184;10000;GPT-4o-mini
Marvel_getComicById;194;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.95;908;326;1234;10000;GPT-4o-mini
Marvel_getComicById;195;daikon.inv.unary.string.FixedLengthString;Specific formats;Marvel_getComicById-daikon.inv.unary.string.FixedLengthString;Marvel_getComicById-Specific formats;TP;FP;FN;0.9;751;435;1186;10000;GPT-4o-mini
Marvel_getComicById;196;daikon.inv.unary.string.IsUrl;Specific formats;Marvel_getComicById-daikon.inv.unary.string.IsUrl;Marvel_getComicById-Specific formats;TP;TP;TP;0.95;864;395;1259;10000;GPT-4o-mini
